episode,seed,agent_type,scenario,disrupted,success,episodic_return,steps,path_length,optimal_path_length,route_efficiency,regret,exploration_rate
33,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.29813065086012147
34,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2966399976058209
35,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2951567976177918
36,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.29368101362970284
37,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.29221260856155434
38,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.29075154551874655
39,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.28929778779115284
40,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.28785129885219707
41,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2864120423579361
42,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.28497998214614645
43,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2835550822354157
44,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2821373068242386
45,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2807266202901174
46,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2793229871886668
47,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2779263722527235
48,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.27653674039145987
49,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.27515405668950255
50,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.273778286406055
51,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2724093949740247
52,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2710473479991546
53,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2696921112591588
54,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.26834365070286303
55,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2670019324493487
56,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.26566692278710197
57,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.26433858817316647
58,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.26301689523230065
59,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.26170181075613913
60,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2603933017023584
61,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.25909133519384664
62,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2577958785178774
63,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.256506899125288
64,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2552243646296616
65,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2539482428065133
66,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.25267850159248073
67,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2514151090845183
68,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2501580335390957
69,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.24890724337140024
70,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.24766270715454325
71,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.24642439361877053
72,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.24519227165067667
73,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.24396631029242327
74,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.24274647874096114
75,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.24153274634725633
76,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.24032508261552005
77,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.23912345720244244
78,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2379278399164302
79,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.23673820071684806
80,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.23555450971326383
81,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2343767371646975
82,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.233204853478874
83,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.23203882921147964
84,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.23087863506542225
85,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.22972424189009513
86,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.22857562068064466
87,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.22743274257724144
88,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.22629557886435522
89,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.22516410097003345
90,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2240382804651833
91,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.22291808906285737
92,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2218034986175431
93,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.22069448112445536
94,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21959100871883308
95,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2184930536752389
96,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21740058840686272
97,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2163135854648284
98,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21523201753750426
99,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21415585744981674
100,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21308507816256766
101,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21201965277175483
102,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21095955450789605
103,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20990475673535658
104,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2088552329516798
105,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20781095678692138
106,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20677190200298678
107,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20573804249297184
108,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.204709352280507
109,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20368580551910445
110,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20266737649150893
111,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20165403960905137
112,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20064576941100612
113,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1996425405639511
114,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19864432786113134
115,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1976511062218257
116,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19666285069071657
117,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.195679536437263
118,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19470113875507666
119,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19372763306130128
120,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19275899489599477
121,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19179519992151478
122,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19083622392190722
123,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18988204280229767
124,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1889326325882862
125,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18798796942534476
126,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18704802957821803
127,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18611278943032694
128,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1851822254831753
129,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18425631435575943
130,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18333503278398064
131,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18241835762006073
132,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18150626583196042
133,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18059873450280062
134,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1796957408302866
135,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17879726212613517
136,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1779032758155045
137,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17701375943642697
138,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17612869063924483
139,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1752480471860486
140,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17437180695011836
141,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17349994791536777
142,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17263244817579093
143,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17176928593491197
144,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1709104395052374
145,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1700558873077112
146,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16920560787117264
147,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1683595798318168
148,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1675177819326577
149,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16668019302299442
150,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16584679205787944
151,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16501755809759006
152,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1641924703071021
153,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1633715079555666
154,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16255465041578876
155,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1617418771637098
156,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16093316777789124
157,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16012850193900177
158,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15932785942930677
159,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15853122013216023
160,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1577385640314994
161,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1569498712113419
162,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1561651218552852
163,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15538429624600877
164,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15460737476477873
165,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15383433789095483
166,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15306516620150004
167,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15229984037049255
168,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1515383411686401
169,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1507806494627969
170,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15002674621548293
171,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14927661248440552
172,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1485302294219835
173,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14778757827487357
174,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1470486403834992
175,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1463133971815817
176,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1455818301956738
177,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14485392104469544
178,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14412965143947196
179,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1434090031822746
180,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1426919581663632
181,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1419784983755314
182,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14126860588365373
183,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14056226285423545
184,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13985945153996426
185,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13916015428226444
186,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13846435351085312
187,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13777203174329886
188,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13708317158458236
189,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13639775572665944
190,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13571576694802615
191,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13503718811328602
192,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1343620021727196
193,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.133690192161856
194,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1330217412010467
195,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13235663249504148
196,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13169484933256628
197,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13103637508590346
198,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13038119321047395
199,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1297292872444216
200,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12908064080819948
201,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12843523760415848
202,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1277930614161377
203,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.127154096109057
204,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12651832562851173
205,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12588573400036918
206,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12525630533036733
207,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12463002380371549
208,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12400687368469691
209,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12338683931627342
210,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12276990511969206
211,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1221560555940936
212,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12154527531612312
213,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1209375489395425
214,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12033286119484479
215,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11973119688887057
216,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11913254090442622
217,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11853687819990409
218,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11794419380890457
219,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11735447283986004
220,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11676770047566075
221,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11618386197328244
222,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11560294266341603
223,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11502492795009896
224,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11444980331034846
225,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11387755429379672
226,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11330816652232772
227,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11274162568971609
228,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1121779175612675
229,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11161702797346117
230,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11105894283359385
231,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11050364811942588
232,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10995112987882875
233,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1094013742294346
234,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10885436735828743
235,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.108310095521496
236,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10776854504388851
237,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10722970231866907
238,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10669355380707572
239,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10616008603804035
240,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10562928560785015
241,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1051011391798109
242,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10457563348391184
243,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10405275531649229
244,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10353249153990983
245,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10301482908221028
246,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10249975493679923
247,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10198725616211524
248,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10147731988130466
249,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10096993328189814
250,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10046508361548866
251,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09996275819741121
252,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09946294440642416
253,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09896562968439203
254,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09847080153597007
255,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09797844752829021
256,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09748855529064876
257,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09700111251419552
258,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09651610695162455
259,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09603352641686642
260,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09555335878478209
261,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09507559199085817
262,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09460021403090388
263,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09412721296074936
264,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09365657689594561
265,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09318829401146589
266,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09272235254140856
267,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09225874077870153
268,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09179744707480801
269,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09133845983943398
270,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.0908817675402368
271,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09042735870253561
272,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08997522190902293
273,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08952534579947782
274,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08907771907048044
275,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08863233047512804
276,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.0881891688227524
277,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08774822297863864
278,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08730948186374544
279,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08687293445442672
280,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08643856978215458
281,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08600637693324381
282,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.0855763450485776
283,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08514846332333471
284,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08472272100671804
285,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08429910740168445
286,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08387761186467603
287,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08345822380535264
288,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08304093268632588
289,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08262572802289425
290,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08221259938277978
291,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08180153638586588
292,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08139252870393654
293,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08098556606041686
294,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08058063823011477
295,11,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08017773503896419
