episode,seed,agent_type,scenario,disrupted,success,episodic_return,steps,path_length,optimal_path_length,route_efficiency,regret,exploration_rate
93,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.22069448112445536
94,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21959100871883308
95,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2184930536752389
96,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21740058840686272
97,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2163135854648284
98,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21523201753750426
99,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21415585744981674
100,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21308507816256766
101,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21201965277175483
102,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.21095955450789605
103,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20990475673535658
104,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.2088552329516798
105,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20781095678692138
106,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20677190200298678
107,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20573804249297184
108,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.204709352280507
109,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20368580551910445
110,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20266737649150893
111,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20165403960905137
112,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.20064576941100612
113,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1996425405639511
114,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19864432786113134
115,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1976511062218257
116,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19666285069071657
117,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.195679536437263
118,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19470113875507666
119,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19372763306130128
120,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19275899489599477
121,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19179519992151478
122,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.19083622392190722
123,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18988204280229767
124,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1889326325882862
125,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18798796942534476
126,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18704802957821803
127,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18611278943032694
128,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1851822254831753
129,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18425631435575943
130,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18333503278398064
