episode,seed,agent_type,scenario,disrupted,success,episodic_return,steps,path_length,optimal_path_length,route_efficiency,regret,exploration_rate
58,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.30059073740834363
59,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2990877837213019
60,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2975923448026954
61,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2961043830786819
62,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.29462386116328854
63,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2931507418574721
64,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2916849881481847
65,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2902265632074438
66,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2887754303914066
67,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.28733155323944953
68,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2858948954732523
69,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.28446542099588606
70,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.28304309389090665
71,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2816278784214521
72,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2802197390293448
73,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2788186403341981
74,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2774245471325271
75,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.27603742439686446
76,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2746572372748801
77,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2732839510885057
78,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2719175313330632
79,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.27055794367639785
80,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.26920515395801586
81,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.26785912818822577
82,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2665198325472846
83,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2651872333845482
84,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.26386129721762547
85,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.26254199073153733
86,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.26122928077787966
87,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2599231343739903
88,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2586235187021203
89,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2573304011086097
90,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.25604374910306665
91,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.25476353035755134
92,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2534897127057636
93,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.25222226414223475
94,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2509611528215236
95,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.24970634705741598
96,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2484578153221289
97,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.24721552624551826
98,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.24597944861429066
99,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2447495513712192
100,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2435258036143631
101,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.24230817459629128
102,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.24109663372330983
103,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2398911505546933
104,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.23869169480191982
105,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.23749823632791023
106,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.23631074514627068
107,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2351291914205393
108,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2339535454634366
109,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2327837777361194
110,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.23161985884743883
111,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.23046175955320164
112,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.22930945075543563
113,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.22816290350165844
114,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.22702208898415013
115,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.22588697853922937
116,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.22475754364653322
117,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.22363375592830056
118,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.22251558714865907
119,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.22140300921291578
120,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2202959941668512
121,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.21919451419601693
122,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.21809854162503683
123,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.21700804891691164
124,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.21592300867232708
125,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.21484339362896546
126,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.21376917666082063
127,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.21270033077751652
128,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.21163682912362894
129,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2105786449780108
130,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.20952575175312074
131,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.20847812299435514
132,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.20743573237938337
133,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.20639855371748644
134,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.20536656094889902
135,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.20433972814415452
136,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.20331802950343375
137,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.20230143935591657
138,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.20128993215913699
139,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.2002834824983413
140,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.19928206508584959
141,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.19828565476042034
142,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.19729422648661823
143,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.19630775535418515
144,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.19532621657741422
145,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.19434958549452716
146,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1933778375670545
147,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.19241094837921924
148,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.19144889363732315
149,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.19049164916913652
150,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.18953919092329083
151,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.18859149496867436
152,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.18764853749383098
153,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.18671029480636184
154,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.18577674333233002
155,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.18484785961566838
156,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.18392362031759005
157,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1830040022160021
158,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1820889822049221
159,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1811785372938975
160,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.180272644607428
161,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.17937128138439087
162,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.17847442497746893
163,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.17758205285258158
164,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.17669414258831867
165,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.17581067187537708
166,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1749316185160002
167,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1740569604234202
168,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1731866756213031
169,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1723207422431966
170,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1714591385319806
171,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1706018428393207
172,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1697488336251241
173,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1689000894569985
174,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1680555890097135
175,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.16721531106466495
176,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1663792345093416
177,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1655473383367949
178,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.16471960164511093
179,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.16389600363688536
180,22,dqn,central_route_closure,False,True,13.0,8,8,6,0.75,2.0,0.16307652361870092
181,22,dqn,central_route_closure,False,True,13.0,8,8,6,0.75,2.0,0.16226114100060743
182,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1614498352956044
183,22,dqn,central_route_closure,False,True,13.0,8,8,6,0.75,2.0,0.16064258611912635
184,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.15983937318853073
185,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15904017632258807
186,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15824497544097513
187,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.15745375056377026
188,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1566664818109514
189,22,dqn,central_route_closure,False,True,13.0,8,8,6,0.75,2.0,0.15588314940189665
190,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15510373365488717
191,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15432821498661273
192,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15355657391167965
193,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15278879104212126
194,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15202484708691066
195,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1512647228514761
196,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.15050839923721873
197,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.14975585724103263
198,22,dqn,central_route_closure,False,True,13.0,8,8,6,0.75,2.0,0.14900707795482745
199,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14826204256505332
200,22,dqn,central_route_closure,False,True,13.0,8,8,6,0.75,2.0,0.14752073235222804
201,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1467831286904669
202,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14604921304701454
203,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14531896698177946
204,22,dqn,central_route_closure,False,True,13.0,8,8,6,0.75,2.0,0.14459237214687057
205,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1438694102861362
206,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14315006323470553
207,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.142434312918532
208,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14172214135393935
209,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14101353064716965
210,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1403084629939338
211,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13960692067896413
212,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1389088860755693
213,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13821434164519147
214,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1375232699369655
215,22,dqn,central_route_closure,False,True,13.0,8,8,6,0.75,2.0,0.13683565358728067
216,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13615147531934427
217,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.13547071794274754
218,22,dqn,central_route_closure,False,False,-40.0,40,,6,0.0,34.0,0.1347933643530338
219,22,dqn,central_route_closure,False,True,13.0,8,8,6,0.75,2.0,0.1341193975312686
220,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13344880054361227
221,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1327815565408942
222,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13211764875818974
223,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1314570605143988
224,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13079977521182679
225,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13014577633576765
226,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12949504745408882
227,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1288475722168184
228,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1282033343557343
229,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12756231768395562
230,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12692450609553585
231,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12628988356505816
232,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12565843414723288
233,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1250301419764967
234,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12440499126661421
235,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12378296631028114
236,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12316405147872973
237,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12254823122133608
238,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1219354900652294
239,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12132581261490324
240,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12071918355182873
241,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12011558763406958
242,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11951500969589923
243,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11891743464741973
244,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11832284747418263
245,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11773123323681171
246,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11714257707062765
247,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11655686418527451
248,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11597407986434814
249,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1153942094650264
250,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11481723841770126
251,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11424315222561275
252,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11367193646448469
253,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11310357678216226
254,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11253805889825146
255,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1119753686037602
256,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11141549176074139
257,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11085841430193769
258,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.110304122230428
259,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10975260161927586
260,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10920383861117948
261,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10865781941812358
262,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10811453032103296
263,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1075739576694278
264,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10703608788108067
265,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10650090744167527
266,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1059684029044669
267,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10543856088994456
268,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10491136808549484
269,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10438681124506737
270,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10386487718884203
271,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10334555280289782
272,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10282882503888334
273,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10231468091368892
274,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10180310750912047
275,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10129409197157486
276,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.100787621511717
277,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10028368340415841
278,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09978226498713762
279,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09928335366220192
280,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09878693689389091
281,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09829300220942146
282,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09780153719837435
283,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09731252951238248
284,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09682596686482056
285,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09634183703049645
286,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09586012784534396
287,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09538082720611725
288,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09490392307008666
289,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09442940345473623
290,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09395725643746256
291,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09348747015527524
292,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09302003280449886
293,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09255493264047636
294,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09209215797727398
295,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.0916316971873876
296,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09117353870145066
297,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09071767100794341
298,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.0902640826529037
299,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08981276223963917
300,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08936369842844098
301,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08891687993629878
302,22,dqn,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08847229553661728
